,intensity,latitude,longitude,validTimeUtc
400,7000,-15.67264,144.33651,2018-12-04T10:30:04.635+0000
401,12000,-29.43321,128.5151,2018-12-04T10:30:09.038+0000
402,9000,-15.66183,144.18171,2018-12-04T10:29:56.564+0000
403,-12000,-5.41161,30.1298,2018-12-04T10:30:00.522+0000
404,5000,-5.2248,-76.55636,2018-12-04T10:29:48.647+0000
405,-16000,27.51368,133.21476,2018-12-04T10:29:42.504+0000
406,8000,-3.52726,39.67243,2018-12-04T10:29:53.486+0000
407,23000,-15.666830000000001,144.38272,2018-12-04T10:29:57.579+0000
408,3000,-4.94277,18.29371,2018-12-04T10:30:26.474+0000
409,-80000,-16.29879,125.06808,2018-12-04T10:29:31.162+0000
410,-34000,-15.62448,144.2603,2018-12-04T10:29:52.141+0000
411,44000,-21.92831,150.45206,2018-12-04T10:29:32.045+0000
412,-14000,-15.87145,144.31625,2018-12-04T10:30:18.132+0000
413,-5000,-9.04607,34.76014,2018-12-04T10:29:44.212+0000
414,4000,-31.53785,125.68296,2018-12-04T10:30:08.914+0000
415,16000,-5.24086,19.28919,2018-12-04T10:29:31.360+0000
416,17000,-15.49506,143.40106,2018-12-04T10:29:26.434+0000
417,-58000,-31.5995,33.77955,2018-12-04T10:30:11.218+0000
418,-12000,22.95268,38.78556,2018-12-04T10:30:24.093+0000
419,-11000,-15.63597,143.76536,2018-12-04T10:29:30.562+0000
420,-7000,-28.95241,128.003,2018-12-04T10:29:46.422+0000
421,-6000,1.81535,30.0785,2018-12-04T10:29:32.774+0000
422,-68000,-15.77455,144.00238,2018-12-04T10:29:49.636+0000
423,16000,-1.59022,16.93468,2018-12-04T10:29:58.952+0000
424,9000,-15.98765,125.21552,2018-12-04T10:29:56.696+0000
425,4000,3.46247,32.02491,2018-12-04T10:29:39.846+0000
426,2000,20.1415,-93.96604,2018-12-04T10:29:58.663+0000
427,24000,5.91891,89.12401,2018-12-04T10:29:32.779+0000
428,-5000,-1.60194,16.94357,2018-12-04T10:29:58.965+0000
429,-4000,-31.59628,33.84748,2018-12-04T10:29:28.960+0000
430,2000,-16.49903,26.82001,2018-12-04T10:29:45.104+0000
431,7000,-30.70827,127.00537,2018-12-04T10:29:36.999+0000
432,9000,-15.84014,144.13214,2018-12-04T10:29:46.696+0000
433,-6000,-4.44748,17.67379,2018-12-04T10:29:37.229+0000
434,5000,-8.19689,33.59003,2018-12-04T10:30:19.695+0000
435,-13000,-31.58824,125.44983,2018-12-04T10:30:15.501+0000
436,31000,-15.10103,143.58086,2018-12-04T10:29:44.763+0000
437,-61000,-24.34267,125.59013,2018-12-04T10:29:50.520+0000
438,9000,-15.43103,143.76958,2018-12-04T10:29:56.704+0000
439,-10000,-22.9964,152.03533,2018-12-04T10:30:06.963+0000
440,23000,-13.96655,133.01211,2018-12-04T10:30:16.857+0000
441,10000,-15.49114,143.73405,2018-12-04T10:30:12.018+0000
442,2000,-9.15317,36.35377,2018-12-04T10:30:16.919+0000
443,2000,-8.21289,31.16156,2018-12-04T10:30:19.588+0000
444,4000,-13.30155,19.89392,2018-12-04T10:29:37.172+0000
445,25000,-13.419270000000001,141.47283,2018-12-04T10:29:57.943+0000
446,5000,-15.43431,22.13766,2018-12-04T10:30:09.707+0000
447,-7000,17.726210000000002,-95.71355,2018-12-04T10:30:02.527+0000
448,13000,-15.87328,143.84367,2018-12-04T10:30:15.189+0000
449,-7000,20.81344,-94.19978,2018-12-04T10:29:46.977+0000
450,-29000,-28.09897,130.20692,2018-12-04T10:29:34.763+0000
451,-20000,-15.66147,143.94782,2018-12-04T10:30:16.539+0000
452,12000,35.18871,31.80533,2018-12-04T10:29:28.214+0000
453,22000,26.70821,131.89409,2018-12-04T10:29:36.815+0000
454,-17000,27.58917,133.27466,2018-12-04T10:29:42.400+0000
455,-1000,-7.60062,33.8851,2018-12-04T10:29:45.485+0000
456,-20000,-7.89323,109.01019,2018-12-04T10:30:15.850+0000
457,-40000,-24.71723,155.21932,2018-12-04T10:29:43.314+0000
458,-5000,-3.42165,35.3261,2018-12-04T10:29:59.291+0000
459,70000,-15.44629,143.34363,2018-12-04T10:29:51.911+0000
460,5000,-5.02383,18.30106,2018-12-04T10:30:06.954+0000
461,-15000,-15.61286,144.20033,2018-12-04T10:29:26.500+0000
462,28000,-15.26598,143.42252,2018-12-04T10:29:50.886+0000
463,-3000,-15.96687,26.17385,2018-12-04T10:30:07.686+0000
464,-4000,-5.22984,19.24953,2018-12-04T10:29:42.603+0000
465,17000,-15.81666,144.51125,2018-12-04T10:29:58.555+0000
466,4000,-5.35039,30.3256,2018-12-04T10:30:02.402+0000
467,-9000,-15.86004,144.39974,2018-12-04T10:29:27.292+0000
468,-15000,-3.87709,18.03165,2018-12-04T10:29:52.995+0000
469,15000,-12.32339,133.61031,2018-12-04T10:29:40.117+0000
470,10000,-31.61873,125.50819,2018-12-04T10:29:35.503+0000
471,-14000,-22.03962,150.65939,2018-12-04T10:29:31.217+0000
472,-17000,-31.60811,33.81676,2018-12-04T10:30:11.306+0000
473,9000,-15.02563,143.56921,2018-12-04T10:30:00.814+0000
474,19000,-15.58626,144.28188,2018-12-04T10:30:17.136+0000
475,13000,-15.14162,143.68378,2018-12-04T10:29:27.797+0000
476,-29000,-15.80948,144.32588,2018-12-04T10:29:54.452+0000
477,23000,-12.58582,15.03339,2018-12-04T10:30:09.279+0000
478,19000,-31.61072,33.83834,2018-12-04T10:30:11.142+0000
479,3000,-7.61316,33.86142,2018-12-04T10:29:45.286+0000
480,51000,-15.55468,143.89621,2018-12-04T10:29:54.999+0000
481,-10000,-15.27995,143.1986,2018-12-04T10:30:02.609+0000
482,-12000,-5.08008,103.37936,2018-12-04T10:30:14.881+0000
483,-10000,-15.556470000000001,144.16646,2018-12-04T10:29:50.234+0000
484,9000,-15.75567,143.98574,2018-12-04T10:30:21.247+0000
485,-19000,-29.64527,128.55899,2018-12-04T10:30:14.868+0000
486,4000,-23.19547,46.48355,2018-12-04T10:30:26.645+0000
487,-13000,-24.27031,155.0538,2018-12-04T10:29:59.372+0000
488,-15000,-1.8589600000000002,16.8803,2018-12-04T10:29:29.047+0000
489,11000,-15.7712,143.95686,2018-12-04T10:29:46.366+0000
490,-7000,-5.23725,19.29579,2018-12-04T10:29:53.090+0000
491,8000,-24.24739,125.52255,2018-12-04T10:30:12.334+0000
492,2000,-16.29174,26.3861,2018-12-04T10:30:16.536+0000
493,-20000,-28.16187,130.23442,2018-12-04T10:30:13.321+0000
494,-21000,-21.693550000000002,149.71515,2018-12-04T10:30:22.368+0000
495,9000,-12.51239,133.21509,2018-12-04T10:29:36.114+0000
496,34000,35.70779,137.76953,2018-12-04T10:30:01.705+0000
497,-44000,34.34046,31.96471,2018-12-04T10:29:49.339+0000
498,11000,-15.35281,143.61228,2018-12-04T10:30:15.532+0000
499,-8000,3.88941,-25.91497,2018-12-04T10:30:07.769+0000
500,-10000,3.00864,30.35398,2018-12-04T10:30:26.505+0000
501,-31000,-15.66917,144.64596,2018-12-04T10:30:06.637+0000
502,14000,-15.65314,125.48319,2018-12-04T10:29:37.750+0000
503,-15000,20.22915,-94.39113,2018-12-04T10:29:58.411+0000
504,10000,-1.92461,16.84118,2018-12-04T10:30:23.835+0000
505,16000,-15.73848,125.56675,2018-12-04T10:30:15.261+0000
506,7000,-13.29737,19.87264,2018-12-04T10:30:04.574+0000
507,-25000,-15.67726,144.01059,2018-12-04T10:30:13.469+0000
508,17000,-21.82384,149.70754,2018-12-04T10:29:47.911+0000
509,26000,-15.76533,144.34706,2018-12-04T10:29:42.481+0000
510,5000,-13.98479,132.80969,2018-12-04T10:29:57.901+0000
511,-35000,-15.00942,164.53783,2018-12-04T10:29:36.856+0000
512,-5000,-22.86699,152.72833,2018-12-04T10:29:46.904+0000
513,-30000,-29.76747,129.16247,2018-12-04T10:30:08.254+0000
514,-18000,17.7044,-95.74133,2018-12-04T10:29:42.878+0000
515,-13000,-15.61588,144.20723,2018-12-04T10:30:18.510+0000
516,-9000,-25.33275,155.74503,2018-12-04T10:30:20.026+0000
517,-203000,-42.25004,-177.10452,2018-12-04T10:30:15.095+0000
518,-10000,-15.31879,143.09548,2018-12-04T10:29:32.862+0000
519,-52000,-25.35643,155.79473,2018-12-04T10:29:44.732+0000
520,2000,-6.63385,33.27299,2018-12-04T10:30:09.128+0000
521,18000,-15.82221,144.39309,2018-12-04T10:30:06.351+0000
522,36000,-15.6832,143.9597,2018-12-04T10:29:36.310+0000
523,-17000,-1.19689,102.7996,2018-12-04T10:29:48.738+0000
524,-12000,-15.86638,143.9366,2018-12-04T10:30:00.706+0000
525,-46000,-15.35849,143.68547,2018-12-04T10:29:38.052+0000
526,-7000,-31.526980000000002,125.29855,2018-12-04T10:29:38.167+0000
527,-22000,-27.95664,129.60163,2018-12-04T10:30:06.379+0000
528,8000,-16.28065,26.36768,2018-12-04T10:29:32.326+0000
529,13000,-15.760440000000001,144.77252,2018-12-04T10:29:26.330+0000
530,-26000,-15.63502,143.97575,2018-12-04T10:29:54.796+0000
531,9000,-28.85921,126.54377,2018-12-04T10:29:28.902+0000
532,-8000,1.78849,29.90364,2018-12-04T10:30:13.243+0000
533,-11000,-15.81417,125.49513,2018-12-04T10:29:40.107+0000
534,10000,-6.37788,33.01927,2018-12-04T10:30:08.784+0000
535,-13000,-29.85258,129.13379,2018-12-04T10:29:51.089+0000
536,-9000,-12.42345,132.80246,2018-12-04T10:30:06.227+0000
537,-18000,-24.44637,124.08777,2018-12-04T10:29:33.004+0000
538,9000,-1.8860999999999999,16.81494,2018-12-04T10:30:01.178+0000
539,-6000,-13.29832,19.86854,2018-12-04T10:30:19.744+0000
540,-18000,-21.74492,149.66378,2018-12-04T10:30:21.314+0000
541,-15000,-12.55603,132.67406,2018-12-04T10:29:29.178+0000
542,7000,-31.71998,125.51544,2018-12-04T10:30:01.481+0000
543,11000,-12.29612,133.00396,2018-12-04T10:30:01.971+0000
544,5000,22.21235,-93.11519,2018-12-04T10:30:26.149+0000
545,-8000,-24.19975,155.08184,2018-12-04T10:29:25.928+0000
546,-10000,-12.59431,132.85648,2018-12-04T10:30:14.441+0000
547,-22000,-22.78401,152.7386,2018-12-04T10:29:55.509+0000
548,20000,-15.63205,144.14164,2018-12-04T10:30:16.912+0000
549,-31000,27.63437,133.25751,2018-12-04T10:29:54.679+0000
550,-46000,-14.00172,132.88514,2018-12-04T10:30:21.874+0000
551,7000,-15.70318,144.3502,2018-12-04T10:30:00.407+0000
552,-16000,-13.95825,20.37912,2018-12-04T10:30:23.307+0000
553,7000,-15.4182,25.16437,2018-12-04T10:29:56.223+0000
554,10000,-15.41453,25.11435,2018-12-04T10:30:14.232+0000
555,-36000,20.04902,-94.20888,2018-12-04T10:29:47.489+0000
556,-29000,-15.67627,144.15084,2018-12-04T10:30:12.262+0000
557,3000,-15.43099,25.11401,2018-12-04T10:30:14.281+0000
558,-47000,3.49504,113.73034,2018-12-04T10:30:00.789+0000
559,29000,-15.32561,143.20053,2018-12-04T10:30:20.157+0000
560,-14000,20.0016,-94.17417,2018-12-04T10:29:28.797+0000
561,4000,-23.91932,123.73044,2018-12-04T10:29:32.859+0000
562,-11000,-15.68974,143.98455,2018-12-04T10:29:49.766+0000
563,6000,30.3596,-72.74796,2018-12-04T10:29:55.694+0000
564,-22000,20.02048,-94.10624,2018-12-04T10:29:40.358+0000
565,-42000,-31.59697,125.46963,2018-12-04T10:29:28.437+0000
566,19000,-15.67039,144.00033,2018-12-04T10:29:39.538+0000
567,15000,-15.66583,144.15626,2018-12-04T10:29:56.687+0000
568,21000,-15.58925,144.25222,2018-12-04T10:30:03.724+0000
569,-3000,-15.51866,22.11607,2018-12-04T10:30:04.892+0000
570,-62000,-15.67422,144.16485,2018-12-04T10:29:50.023+0000
571,7000,-15.91325,144.05657,2018-12-04T10:30:15.023+0000
572,16000,-15.59693,143.98243,2018-12-04T10:30:25.594+0000
573,-53000,-15.73372,143.93062,2018-12-04T10:30:04.011+0000
574,12000,-15.50413,143.42883,2018-12-04T10:29:38.430+0000
575,-22000,-15.40695,143.47302,2018-12-04T10:29:31.903+0000
576,9000,-15.54173,125.47063,2018-12-04T10:30:08.014+0000
577,-4000,-2.17685,34.34329,2018-12-04T10:30:23.792+0000
578,7000,-15.58374,144.34266,2018-12-04T10:29:42.198+0000
579,20000,-15.47678,143.44865,2018-12-04T10:29:26.561+0000
580,13000,-14.20331,141.96862,2018-12-04T10:29:40.263+0000
581,-63000,35.58393,31.96369,2018-12-04T10:30:25.339+0000
582,17000,-15.53618,143.3619,2018-12-04T10:29:55.243+0000
583,-9000,-15.80866,143.95779,2018-12-04T10:30:18.652+0000
584,-23000,-24.58908,126.19199,2018-12-04T10:29:32.264+0000
585,13000,21.69191,-93.61589,2018-12-04T10:29:35.854+0000
586,21000,-15.26343,143.62741,2018-12-04T10:30:23.766+0000
587,19000,-24.40756,155.11425,2018-12-04T10:29:47.371+0000
588,-6000,-1.85847,16.88197,2018-12-04T10:29:29.096+0000
589,-18000,-15.6313,144.37424,2018-12-04T10:29:45.014+0000
590,-24000,-1.83905,16.82439,2018-12-04T10:30:04.553+0000
591,-14000,-12.59788,132.70761,2018-12-04T10:30:25.445+0000
592,14000,-25.98398,155.77354,2018-12-04T10:29:59.284+0000
593,11000,-15.64045,144.34752,2018-12-04T10:29:27.563+0000
594,4000,-4.41053,18.91249,2018-12-04T10:30:15.020+0000
595,-11000,19.99309,-94.17964,2018-12-04T10:29:29.065+0000
596,2000,-8.41395,34.99653,2018-12-04T10:29:51.274+0000
597,-17000,2.239,29.83325,2018-12-04T10:30:16.360+0000
598,-23000,-24.29289,155.03327,2018-12-04T10:29:35.033+0000
599,10000,-15.66244,144.10674,2018-12-04T10:30:06.821+0000
600,-17000,-14.71663,132.84857,2018-12-04T10:29:45.370+0000
601,-20000,-14.91405,126.48857,2018-12-04T10:30:01.093+0000
602,23000,-15.04068,142.80789,2018-12-04T10:30:25.850+0000
603,-14000,-2.99531,30.20239,2018-12-04T10:30:00.435+0000
604,4000,-28.79692,126.67566,2018-12-04T10:29:45.557+0000
605,3000,-14.84394,23.05085,2018-12-04T10:29:54.382+0000
606,9000,-12.64557,132.66612,2018-12-04T10:30:18.150+0000
607,14000,-12.46795,132.92691,2018-12-04T10:29:30.621+0000
608,15000,-15.68528,144.30456,2018-12-04T10:30:04.562+0000
609,-40000,-9.58896,33.11865,2018-12-04T10:30:22.608+0000
610,-12000,-21.94553,150.66984,2018-12-04T10:29:45.570+0000
611,-26000,-13.97433,132.91489,2018-12-04T10:29:51.763+0000
612,-24000,-16.3027,125.01983,2018-12-04T10:29:31.798+0000
613,6000,-8.15041,31.130020000000002,2018-12-04T10:30:02.528+0000
614,7000,-16.27763,26.57513,2018-12-04T10:30:04.644+0000
615,-9000,-15.8872,143.99324000000001,2018-12-04T10:30:07.878+0000
616,-6000,22.86575,38.7563,2018-12-04T10:30:05.400+0000
617,-4000,-4.74815,18.90017,2018-12-04T10:30:12.196+0000
618,36000,-15.75346,143.97746,2018-12-04T10:30:00.989+0000
619,9000,-15.25071,143.21357,2018-12-04T10:29:47.601+0000
620,-3000,-4.91991,18.33646,2018-12-04T10:29:51.094+0000
621,12000,-15.35765,143.21752,2018-12-04T10:30:09.400+0000
622,4000,-15.98063,26.22945,2018-12-04T10:29:53.081+0000
623,-20000,-28.16984,130.22078,2018-12-04T10:30:13.744+0000
624,-20000,5.15951,100.43871,2018-12-04T10:29:50.068+0000
625,-30000,18.5773,-95.24941,2018-12-04T10:30:05.904+0000
626,-7000,-27.90544,129.57228,2018-12-04T10:29:33.172+0000
627,4000,-16.17992,26.25038,2018-12-04T10:30:09.435+0000
628,3000,-28.79358,126.68807,2018-12-04T10:29:55.172+0000
629,-7000,-15.57512,143.98548,2018-12-04T10:30:23.496+0000
630,15000,-13.74476,132.9003,2018-12-04T10:29:44.501+0000
631,-10000,-26.78715,156.85315,2018-12-04T10:29:55.148+0000
632,-1000,-3.31524,17.65978,2018-12-04T10:29:26.324+0000
633,21000,2.72357,101.85309,2018-12-04T10:29:34.220+0000
634,-28000,-22.89824,152.5556,2018-12-04T10:29:38.674+0000
635,8000,10.08636,94.65418,2018-12-04T10:29:45.760+0000
636,-5000,-16.39887,26.51743,2018-12-04T10:29:53.342+0000
637,8000,-15.54815,144.3433,2018-12-04T10:30:06.738+0000
638,4000,-16.2477,26.23431,2018-12-04T10:29:40.923+0000
639,-11000,-18.300910000000002,126.9893,2018-12-04T10:30:19.049+0000
640,-28000,-26.66564,156.02453,2018-12-04T10:30:07.461+0000
641,-32000,18.6159,-95.26035,2018-12-04T10:29:45.669+0000
642,18000,-15.71898,144.34966,2018-12-04T10:29:54.042+0000
643,-26000,-15.35364,143.50648,2018-12-04T10:30:00.472+0000
644,-18000,-15.95308,26.40069,2018-12-04T10:29:38.645+0000
645,-16000,-12.28105,132.99038,2018-12-04T10:30:08.526+0000
646,3000,20.33286,-93.98457,2018-12-04T10:30:11.085+0000
647,-20000,-18.30886,127.56969,2018-12-04T10:29:33.361+0000
648,21000,-14.88811,142.82377,2018-12-04T10:30:13.783+0000
649,11000,-15.39855,143.19318,2018-12-04T10:29:52.966+0000
650,8000,-15.43488,143.59231,2018-12-04T10:29:57.206+0000
651,16000,-15.56464,144.19267,2018-12-04T10:30:23.505+0000
652,-45000,20.33564,-93.99278,2018-12-04T10:29:56.010+0000
653,-10000,-15.47041,22.12518,2018-12-04T10:29:28.439+0000
654,2000,20.39147,-94.09675,2018-12-04T10:30:25.424+0000
655,-16000,-14.70982,132.87809,2018-12-04T10:29:49.605+0000
656,14000,-14.91078,126.60901,2018-12-04T10:30:24.178+0000
657,20000,-15.66092,144.38183,2018-12-04T10:30:25.159+0000
658,13000,-15.82003,143.91612,2018-12-04T10:30:23.608+0000
659,16000,-21.87518,149.45082,2018-12-04T10:29:41.252+0000
660,-4000,-28.17981,130.26846,2018-12-04T10:30:04.532+0000
661,-73000,9.37166,93.76965,2018-12-04T10:30:01.783+0000
662,-49000,-27.9032,129.56549,2018-12-04T10:29:33.149+0000
663,3000,-4.91551,18.28503,2018-12-04T10:30:21.289+0000
664,4000,18.59451,-95.15191,2018-12-04T10:30:03.994+0000
665,-8000,20.64367,-94.38183,2018-12-04T10:29:38.302+0000
666,24000,-12.686160000000001,132.7271,2018-12-04T10:29:51.920+0000
667,-24000,-24.10829,123.25372,2018-12-04T10:29:54.499+0000
668,5000,-21.09595,47.17865,2018-12-04T10:29:30.133+0000
669,3000,-15.45085,22.13981,2018-12-04T10:29:53.919+0000
670,21000,-15.74109,144.24792,2018-12-04T10:29:35.694+0000
671,-24000,-15.71594,144.0099,2018-12-04T10:30:19.991+0000
672,29000,-15.59594,144.319,2018-12-04T10:30:03.127+0000
673,-9000,-1.79614,16.79268,2018-12-04T10:30:04.418+0000
674,-1000,-6.16192,32.9746,2018-12-04T10:30:14.528+0000
675,3000,-27.504,130.37734,2018-12-04T10:29:34.977+0000
676,7000,-14.92259,142.80213,2018-12-04T10:30:24.543+0000
677,17000,-25.38809,155.80513,2018-12-04T10:29:41.878+0000
678,12000,-15.48076,143.36289,2018-12-04T10:30:04.774+0000
679,4000,-26.74298,126.6445,2018-12-04T10:29:40.739+0000
680,14000,-15.23216,143.61016,2018-12-04T10:29:41.400+0000
681,-51000,-29.78061,129.16994,2018-12-04T10:29:48.491+0000
682,2000,-15.93091,26.24053,2018-12-04T10:29:31.051+0000
683,-15000,-21.74936,149.64527,2018-12-04T10:29:56.655+0000
684,-5000,-25.26342,155.92122,2018-12-04T10:30:23.264+0000
685,-9000,-3.4913,34.62317,2018-12-04T10:29:43.446+0000
686,10000,-15.31854,143.71767,2018-12-04T10:30:19.867+0000
687,-11000,5.14271,100.43842,2018-12-04T10:29:50.382+0000
688,-11000,23.00752,38.75569,2018-12-04T10:30:02.432+0000
689,13000,-3.02137,112.68991,2018-12-04T10:30:22.193+0000
690,8000,-15.70598,143.83852,2018-12-04T10:29:26.592+0000
691,-18000,-18.55662,127.48024,2018-12-04T10:29:35.990+0000
692,8000,4.45993,-25.35484,2018-12-04T10:30:20.759+0000
693,-54000,18.69015,-95.22608,2018-12-04T10:29:44.679+0000
694,-15000,-24.40604,120.48515,2018-12-04T10:30:00.050+0000
695,-7000,-13.916830000000001,20.34121,2018-12-04T10:29:46.242+0000
696,-28000,-3.57806,97.62175,2018-12-04T10:29:56.402+0000
697,19000,-12.47219,133.03188,2018-12-04T10:29:28.423+0000
698,1000,-15.43758,22.13241,2018-12-04T10:29:39.906+0000
699,-19000,-24.4488,124.11412,2018-12-04T10:30:10.472+0000
700,11000,-12.62703,133.12854,2018-12-04T10:30:13.298+0000
701,3000,-4.89358,18.30258,2018-12-04T10:29:34.450+0000
702,-13000,-15.51463,125.66934,2018-12-04T10:30:02.613+0000
703,-75000,-21.85724,149.70016,2018-12-04T10:30:04.014+0000
704,-9000,-12.7656,132.91553,2018-12-04T10:30:19.708+0000
705,16000,-15.61691,144.26108,2018-12-04T10:29:42.259+0000
706,2000,-31.70209,33.3931,2018-12-04T10:29:33.978+0000
707,-8000,20.21611,-94.31655,2018-12-04T10:29:40.741+0000
708,-18000,-15.31359,125.94689,2018-12-04T10:30:07.413+0000
709,-24000,-7.47164,159.506,2018-12-04T10:30:23.761+0000
710,-37000,-6.25622,30.37327,2018-12-04T10:30:15.975+0000
711,14000,-15.77887,144.11669,2018-12-04T10:29:28.693+0000
712,-45000,-15.94404,26.37082,2018-12-04T10:29:38.660+0000
713,7000,-28.83603,126.34822,2018-12-04T10:29:42.861+0000
714,10000,-28.99755,128.03752,2018-12-04T10:30:08.227+0000
715,-7000,-15.61274,143.89425,2018-12-04T10:29:38.740+0000
716,11000,-15.29019,143.61042,2018-12-04T10:29:57.105+0000
717,-8000,35.1797,31.72878,2018-12-04T10:29:28.927+0000
718,2000,-14.83991,23.0635,2018-12-04T10:29:54.248+0000
719,2000,-8.39892,35.01404,2018-12-04T10:29:51.047+0000
720,7000,-12.32977,133.0293,2018-12-04T10:29:34.861+0000
721,-21000,5.1615,100.38587,2018-12-04T10:30:04.376+0000
722,6000,-15.56579,144.0158,2018-12-04T10:30:05.076+0000
723,-3000,-6.51765,33.29304,2018-12-04T10:30:06.023+0000
724,-7000,-15.57646,144.2284,2018-12-04T10:29:27.617+0000
725,4000,-15.3996,22.17065,2018-12-04T10:29:55.999+0000
726,-31000,4.36043,100.7536,2018-12-04T10:29:50.195+0000
727,20000,-15.69007,143.92081,2018-12-04T10:29:45.935+0000
728,-24000,-21.8509,149.46091,2018-12-04T10:30:16.681+0000
729,-13000,-15.69046,143.96316,2018-12-04T10:30:10.966+0000
730,11000,-15.79116,144.26375,2018-12-04T10:29:40.685+0000
731,-10000,-15.58552,144.42096,2018-12-04T10:29:33.634+0000
732,-29000,-21.7723,149.71211,2018-12-04T10:29:51.054+0000
733,-10000,-12.3018,132.96519,2018-12-04T10:29:54.081+0000
734,11000,-25.94307,155.8219,2018-12-04T10:29:43.851+0000
735,-5000,-16.27947,26.3489,2018-12-04T10:29:57.412+0000
736,13000,-15.71859,144.0986,2018-12-04T10:29:33.311+0000
737,-21000,21.5879,37.93353,2018-12-04T10:29:54.577+0000
738,9000,-31.2441,125.8159,2018-12-04T10:30:02.736+0000
739,-22000,-42.21045,-177.12429,2018-12-04T10:30:15.152+0000
740,5000,-6.5575,33.30523,2018-12-04T10:29:43.075+0000
741,-12000,-15.87815,144.71582,2018-12-04T10:30:22.991+0000
742,-10000,-14.76661,132.97707,2018-12-04T10:30:20.304+0000
743,-13000,-15.70322,143.95466,2018-12-04T10:29:28.047+0000
744,9000,-12.55697,132.78789,2018-12-04T10:29:26.720+0000
745,26000,-15.47303,143.81379,2018-12-04T10:29:47.138+0000
746,-35000,-31.69462,125.47881,2018-12-04T10:29:54.277+0000
747,5000,2.65346,31.44213,2018-12-04T10:30:05.969+0000
748,-3000,20.80864,-94.2013,2018-12-04T10:29:47.327+0000
749,5000,-15.66582,144.31816,2018-12-04T10:29:48.279+0000
750,-17000,-15.52241,144.27987,2018-12-04T10:30:25.911+0000
751,-1000,-15.16611,25.22925,2018-12-04T10:29:27.178+0000
752,-52000,-15.61829,144.18026,2018-12-04T10:30:07.235+0000
753,-23000,-12.5619,132.78397,2018-12-04T10:29:58.920+0000
754,8000,-12.61404,132.66779,2018-12-04T10:30:26.440+0000
755,20000,-15.25694,143.15043,2018-12-04T10:30:24.880+0000
756,11000,-14.96203,126.73153,2018-12-04T10:29:53.695+0000
757,4000,2.67275,31.48196,2018-12-04T10:30:04.720+0000
758,-14000,-27.418,30.32276,2018-12-04T10:30:07.846+0000
759,-10000,-15.64119,144.30937,2018-12-04T10:30:13.936+0000
760,11000,-15.4088,143.66415,2018-12-04T10:29:39.911+0000
761,7000,-15.44882,143.9875,2018-12-04T10:29:56.721+0000
762,-70000,-15.68528,144.61656,2018-12-04T10:29:57.794+0000
763,13000,-15.43523,143.68674,2018-12-04T10:29:59.971+0000
764,4000,25.62286,128.73775,2018-12-04T10:30:20.455+0000
765,-18000,-15.47235,143.32604,2018-12-04T10:30:16.140+0000
766,-23000,-12.63529,132.70567,2018-12-04T10:29:44.430+0000
767,27000,-15.38804,143.70899,2018-12-04T10:29:55.409+0000
